"","Estacao","Data","Hora","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia","X"
"45431",83428,"31/10/2010",0,"149.018243","","183.6",NA,"34.248387","21.345161",NA
"45432",83428,"30/11/2010",0,"140.605548","","202.3",NA,"30.346667","20.443333",NA
"45433",83428,"31/12/2010",0,"152.287263","","272.1",NA,"31.790323","21.280645",NA
"45434",83428,"31/01/2011",0,"151.369637","","187.3",NA,"31.712903","21.087097",NA
"45435",83428,"28/02/2011",0,"113.688981","","61.1",NA,"33.45","20.857143",NA
"45436",83428,"31/03/2011",0,"140.589854","","469",NA,"30.93871","20.558065",NA
"45437",83428,"30/04/2011",0,"108.783116","","59",NA,"30.926667","18.846667",NA
"45438",83428,"31/05/2011",0,"37.916391","","2.6",NA,"30.080645","16.454839",NA
"45439",83428,"30/06/2011",0,"10.243199","","0",NA,"29.886667","14.68",NA
"45440",83428,"31/07/2011",0,"3.283193","","0",NA,"30.86129","13.887097",NA
"45441",83428,"31/08/2011",0,"1.005177","","0",NA,"33.790323","15.287097",NA
"45442",83428,"30/09/2011",0,"0.274412","","0",NA,"34.686667","17.446667",NA
"45443",83428,"31/10/2011",0,"135.604784","","135.6",NA,"31.56129","20.283871",NA
"45444",83428,"30/11/2011",0,"140.625659","","182.3",NA,"30.313333","20.233333",NA
"45445",83428,"31/12/2011",0,"147.790827","","328.8",NA,"30.629032","20.66129",NA
"45446",83428,"31/01/2012",0,"147.320558","","194",NA,"30.319355","20.035484",NA
"45447",83428,"29/02/2012",0,"136.155362","","186.7",NA,"31.727586","19.941379",NA
"45448",83428,"31/03/2012",0,"130.828758","","91.4",NA,"32.590323","20.216129",NA
"45449",83428,"30/04/2012",0,"62.815009","","22",NA,"33.16","20.633333",NA
"45450",83428,"31/05/2012",0,"26.640949","","13.4",NA,"29.680645","17.493548",NA
"45451",83428,"30/06/2012",0,"4.818426","","0.2",NA,"31.713333","17.32",NA
"45452",83428,"31/07/2012",0,"1.345149","","0",NA,"30.86129","14.609677",NA
"45453",83428,"31/08/2012",0,"0.399432","","0",NA,"30.790323","16.280645",NA
"45454",83428,"30/09/2012",0,"19.106184","","19",NA,"34.6","19.093333",NA
"45455",83428,"31/10/2012",0,"29.432761","","29.4",NA,"35.809677","20.590323",NA
"45456",83428,"30/11/2012",0,"143.09229","","381.1",NA,"31.14","21.346667",NA
"45457",83428,"31/12/2012",0,"147.840459","","108.2",NA,"33.93871","21.570968",NA
"45458",83428,"31/01/2013",0,"149.357004","","287.9",NA,"30.9","21.229032",NA
"45459",83428,"28/02/2013",0,"119.015473","","73.4",NA,"32.771429","20.907143",NA
"45460",83428,"31/03/2013",0,"143.97286","","181.7",NA,"32.003226","21.441935",NA
"45461",83428,"30/04/2013",0,"113.818561","","78.5",NA,"30.293333","19.493333",NA
"45462",83428,"31/05/2013",0,"57.931825","","21.2",NA,"30.667742","17.306452",NA
"45463",83428,"30/06/2013",0,"61.359194","","51.6",NA,"29.933333","17.046667",NA
"45464",83428,"31/07/2013",0,"7.028181","","0",NA,"30.758065","15.364516",NA
"45465",83428,"31/08/2013",0,"2.085001","","0",NA,"31.925806","15.709677",NA
"45466",83428,"30/09/2013",0,"67.991383","","67.6",NA,"33.593333","19.226667",NA
"45467",83428,"31/10/2013",0,"139.318011","","139.3",NA,"32.029032","20.26129",NA
"45468",83428,"30/11/2013",0,"144.907023","","151.4",NA,"31.786667","20.553333",NA
"45469",83428,"31/12/2013",0,"150.986128","","243.6",NA,"31.66129","21.364516",NA
"45470",83428,"31/01/2014",0,"108.685979","","46.4",NA,"32.374194","20.609677",NA
"45471",83428,"28/02/2014",0,"132.854921","","138.3",NA,"32.285714","20.385714",NA
"45472",83428,"31/03/2014",0,"140.920481","","201.6",NA,"31.209677","20.880645",NA
"45473",83428,"30/04/2014",0,"131.383535","","139.8",NA,"31.353333","20.58",NA
"45474",83428,"31/05/2014",0,"75.584849","","5.8",NA,"30.745161","16.906452",NA
"45475",83428,"30/06/2014",0,"21.002836","","0",NA,"30.24","15.946667",NA
"45476",83428,"31/07/2014",0,"6.869043","","0.4",NA,"29.564516","14.964516",NA
"45477",83428,"31/08/2014",0,"1.99541","","0",NA,"32.635484","15.396774",NA
"45478",83428,"30/09/2014",0,"2.563789","","2",NA,"35.423333","20.213333",NA
"45479",83428,"31/10/2014",0,"28.230804","","28.1",NA,"35.564516","20.609677",NA
"45480",83428,"30/11/2014",0,"146.811871","","206.7",NA,"32.826667","21.28",NA
"45481",83428,"31/12/2014",0,"149.330857","","270.9",NA,"30.693548","20.609677",NA
"45482",83428,"31/01/2015",0,"134.703159","","79.6",NA,"34.822581","21.370968",NA
"45483",83428,"28/02/2015",0,"132.845531","","183.6",NA,"32.1","20.953571",NA
"45484",83428,"31/03/2015",0,"139.389749","","219",NA,"31.13871","20.719355",NA
"45485",83927,"31/01/2000",0,"","260.7","152.7","","32.503226","17.483871",NA
"45486",83927,"29/02/2000",0,"","155.3","106.6","","31.72069","16.706897",NA
"45487",83927,"31/03/2000",0,"","178.8","392.4","","27.196774","15.793548",NA
"45488",83927,"30/04/2000",0,"","156.7","99.6","","25.993333","15.22",NA
"45489",83927,"31/05/2000",0,"","137.5","219.9","","20.825806","9.735484",NA
"45490",83927,"30/06/2000",0,"","120","75.4","","18.686667","10.006667",NA
"45491",83927,"31/07/2000",0,"","192.5","73.7","","15.5","3.26129",NA
"45492",83927,"30/09/2000",0,"","182","92.8","","21.673333","10.372727",NA
"45493",83927,"31/10/2000",0,"","180.1","306.2","","25.732258","",NA
"45494",83927,"30/11/2000",0,"","239.5","153.5","","26.523333","15.613043",NA
"45495",83927,"31/12/2000",0,"","257.1","89.3","","30.012903","18.174194",NA
"45496",83927,"30/09/2001",0,"","","33","","","",NA
"45497",83927,"31/10/2001",0,"","","58","","25.096296","15.573333",NA
"45498",83927,"30/11/2001",0,"","","78","","28.54","16.146667",NA
"45499",83927,"31/12/2001",0,"","","1","","31.142857","17.85",NA
"45500",83927,"31/01/2002",0,"","267.9","100.3","1002.33913","32.654839","19.506452",NA
"45501",83927,"28/02/2002",0,"","219.2","51.4","","30.303571","19.042857",NA
"45502",83927,"31/03/2002",0,"","146.6","358.1","","30.054839","20.658065",NA
"45503",83927,"30/04/2002",0,"","104","336.8","","23.81","15.606667",NA
"45504",83927,"31/05/2002",0,"","142.4","84.4","","23.006452","14.13871",NA
"45505",83927,"30/06/2002",0,"","138.8","39.9","","18.27","8.41",NA
"45506",83927,"31/07/2002",0,"","144","132.7","","17.62","8.335714",NA
"45507",83927,"31/08/2002",0,"","169.9","69.7","","22.083871","11.235484",NA
"45508",83927,"30/09/2002",0,"","195.5","140","","21.768966","10.528571",NA
"45509",83927,"31/10/2002",0,"","140.2","246.2","","26.032258","17.048387",NA
"45510",83927,"30/11/2002",0,"","174.5","169.3","","27.1","17.013333",NA
"45511",83927,"31/12/2002",0,"","176.9","277.4","","28.62","19.416667",NA
"45512",83927,"31/01/2003",0,"147.940219","292.1","116.2","1001.77957","31.722581","20.551613",NA
"45513",83927,"28/02/2003",0,"108.65711","165.2","133.4","","30.182143","19.103571",NA
"45514",83927,"31/03/2003",0,"98.05146","175","325.2","","27.287097","17.9",NA
"45515",83927,"30/04/2003",0,"77.77742","178.3","182.5","","24.106667","14.156667",NA
"45516",83927,"31/05/2003",0,"43.565694","186.4","145.6","","22.677419","11.606452",NA
"45517",83927,"30/06/2003",0,"36.86949","109.4","101","1007.22","20.516667","12.08",NA
"45518",83927,"31/07/2003",0,"23.704676","147.8","14.6","","18.406452","8.33871",NA
"45519",83927,"31/08/2003",0,"26.981942","188","120.4","","19.448387","7.806452",NA
"45520",83927,"30/09/2003",0,"","190.8","36.9","","24.25","10.483333",NA
"45521",83927,"31/10/2003",0,"","207.5","243.2","","26.345161","14.796429",NA
"45522",83927,"30/11/2003",0,"","246","128.9","","28.153333","15.703571",NA
"45523",83927,"31/12/2003",0,"","202.8","204.7","","27.387097","16.97",NA
"45524",83927,"31/01/2004",0,"","260.1","21.7","","32.306452","19.732258",NA
"45525",83927,"29/02/2004",0,"","250.7","98.1","","30.07931","18.306897",NA
"45526",83927,"31/03/2004",0,"","226","40.7","","30.729032","17.578571",NA
"45527",83927,"30/04/2004",0,"","169.5","186","1003.4375","27.62","16.583333",NA
"45528",83927,"31/05/2004",0,"","112.8","53.6","","19.048387","9.716129",NA
"45529",83927,"30/06/2004",0,"","118.6","85.4","","20.213333","10.965385",NA
"45530",83927,"31/07/2004",0,"","168.3","57.9","","19.051613","8.612903",NA
"45531",83927,"31/08/2004",0,"","136.8","21.7","","20.990323","9.580645",NA
"45532",83927,"30/09/2004",0,"","136.1","61.2","","23.92","12.56",NA
"45533",83927,"31/10/2004",0,"","254.1","206.9","","25.6","12.748276",NA
"45534",83927,"30/11/2004",0,"","202.5","157.3","","26.556667","15.574074",NA
"45535",83927,"31/12/2004",0,"","262","79.6","","30.032258","18.732258",NA
"45536",83927,"31/01/2005",0,"","293.4","63.9","","33.925806","20.241935",NA
"45537",83927,"28/02/2005",0,"","","16.7","","31.382143","19.262963",NA
"45538",83927,"31/03/2005",0,"","","77.8","","29.93871","17.658065",NA
"45539",83927,"30/04/2005",0,"","","160.3","","24.09","14.006667",NA
"45540",83927,"31/05/2005",0,"","109.9","205.1","","22.296774","13.451613",NA
"45541",83927,"30/06/2005",0,"","101.2","216.6","","21.52","14.186667",NA
"45542",83927,"31/07/2005",0,"","187.4","8.3","","20.13871","8.706452",NA
"45543",83927,"31/08/2005",0,"","174.2","85.5","","21.945161","10.496774",NA
"45544",83927,"30/09/2005",0,"","174.6","55.7","","19.92","8.9",NA
"45545",83927,"31/10/2005",0,"","210.4","105","","23.764516","13.264516",NA
"45546",83927,"30/11/2005",0,"","258.6","104.2","","29.363333","16.283333",NA
"45547",83927,"31/12/2005",0,"","259.9","116.6","","29.893548","17.390323",NA
"45548",83927,"31/01/2006",0,"","285.7","41","","33.422581","21.025806",NA
"45549",83927,"28/02/2006",0,"","263.2","14.8","","33.053571","19.453571",NA
"45550",83927,"31/03/2006",0,"","267.5","87.2","","31.587097","18.116129",NA
"45551",83927,"30/04/2006",0,"","213.8","132.9","","26.763333","14.696667",NA
"45552",83927,"31/05/2006",0,"33.441299","196.2","21.2","","20.958065","8.754839",NA
"45553",83927,"30/06/2006",0,"33.42877","143.4","129.9","","20.586207","10.496667",NA
"45554",83927,"31/07/2006",0,"40.824779","189","50.7","1006.95914","22.554839","11.53871",NA
"45555",83927,"31/08/2006",0,"31.675211","194.2","39.7","","21.103226","8.345161",NA
"45556",83927,"30/09/2006",0,"42.526057","220.3","66.8","","22.7","9.696667",NA
"45557",83927,"31/10/2006",0,"94.265207","244.9","175.1","","28.074194","15.354839",NA
"45558",83927,"30/11/2006",0,"97.873977","260.9","148.4","","27.043333","16.053333",NA
"45559",83927,"31/12/2006",0,"147.349785","248.3","180.9","","31.767742","19.516129",NA
"45560",83927,"31/01/2007",0,"132.3","253.8","32.3","","31.683871","20.154839",NA
"45561",83927,"28/02/2007",0,"123.900039","229.9","210.7","","32.296429","19.117857",NA
"45562",83927,"31/03/2007",0,"109.73547","171.3","275.4","","29.280645","19.235484",NA
"45563",83927,"30/04/2007",0,"","162.9","90.9","1005.61","27.096667","16.576667",NA
"45564",83927,"31/05/2007",0,"26.014515","177.4","23.1","","19.177419","8.019355",NA
"45565",83927,"30/06/2007",0,"22.596746","106.5","55.7","","18.58","7.76",NA
"45566",83927,"31/07/2007",0,"13.446207","151.8","27.8","","16.167742","4.432258",NA
"45567",83927,"31/08/2007",0,"21.477625","137.9","113.7","","17.641935","6.46129",NA
"45568",83927,"30/09/2007",0,"59.217636","107","104.5","","23.903333","13.61",NA
"45569",83927,"31/10/2007",0,"82.446209","132.7","205.6","1003.33871","26.083871","15.529032",NA
"45570",83927,"30/11/2007",0,"91.187652","287.6","114.5","","27.486667","13.606667",NA
"45571",83927,"31/12/2007",0,"139.974777","263.1","51.6","","31.416129","17.951613",NA
"45572",83927,"31/01/2008",0,"146.025223","252.1","133.2","","32.66129","19.174194",NA
"45573",83927,"29/02/2008",0,"98.7","244.5","98.7","","31.862069","18.703448",NA
"45574",83927,"31/03/2008",0,"106.481368","252.2","110.9","","29.7","17.26129",NA
"45575",83927,"30/04/2008",0,"35.818632","212.2","31.4","","26.476667","12.963333",NA
"45576",83927,"31/05/2008",0,"36.411501","171.9","78.5","","22.135484","9.925806",NA
"45577",83927,"30/06/2008",0,"17.501058","112.6","80.2","","16.686667","6.97",NA
"45578",83927,"31/07/2008",0,"37.159432","134.1","86.2","","20.9","12.045161",NA
"45579",83927,"31/08/2008",0,"","189","82","","20.706667","8.743333",NA
"45580",83927,"30/09/2008",0,"39.191828","190.6","103","","21.283333","9.653333",NA
"45581",83927,"31/10/2008",0,"75.764449","200.5","236.5","","24.86129","14.148387",NA
"45582",83927,"30/11/2008",0,"85.427946","288.2","23.1","","30.406667","17.106667",NA
"45583",83927,"31/12/2008",0,"41.813826","279.4","13.8","","32.348387","18.490323",NA
"45584",83927,"31/01/2009",0,"96.718907","258","93.3","","31.936667","18.309677",NA
"45585",83927,"28/02/2009",0,"119.730654","202","146.6","","31.625","19.185714",NA
"45586",83927,"31/03/2009",0,"110.74091","246.1","138.6","","30.43871","17.316129",NA
"45587",83927,"30/04/2009",0,"47.806064","232.5","24.7","1007.05","28.29","13.536667",NA
"45588",83927,"31/05/2009",0,"47.657817","164","96.8","","23.974194","11.393548",NA
"45589",83927,"30/06/2009",0,"17.386588","161.8","16.6","1009.65","18.093333","5.336667",NA
"45590",83927,"31/07/2009",0,"15.316237","160.1","26.4","","17.390323","3.964516",NA
"45591",83927,"31/08/2009",0,"41.126596","188.5","33.1","1006.75914","23.329032","9.706452",NA
"45592",83927,"30/09/2009",0,"39.65219","171.9","119.4","","20.72","10.146667",NA
"45593",83927,"31/10/2009",0,"76.431364","252","87.7","","26.351613","12.635484",NA
"45594",83927,"30/11/2009",0,"113.056778","141","569.3","999.032222","27.89","18.666667",NA
"45595",83927,"31/12/2009",0,"133.983281","237.3","335.3","","29.709677","18.522581",NA
"45596",83927,"31/01/2010",0,"147.940219","262.6","169","","31.090323","19.43871",NA
"45597",83927,"28/02/2010",0,"123.900039","164.1","308.1","","31.089286","19.735714",NA
"45598",83927,"31/03/2010",0,"116.876601","237.2","136.5","","30.148387","17.441935",NA
"45599",83927,"30/04/2010",0,"58.716218","195.8","38.3","","26.003333","13.01",NA
"45600",83927,"31/05/2010",0,"38.05896","145","196.8","","20.870968","10.629032",NA
"45601",83927,"30/06/2010",0,"24.715864","91.3","4.5","","19.463333","8.336667",NA
"45602",83927,"31/07/2010",0,"23.704676","122.9","128.2","1009.7","18.845161","7.551613",NA
"45603",83927,"31/08/2010",0,"30.296947","129","14.6","","19.983871","9.067742",NA
"45604",83927,"30/09/2010",0,"51.147517","161.5","151.2","","22.253333","13.193333",NA
"45605",83927,"31/10/2010",0,"69.351395","257.9","44.4","","25.383871","13.496774",NA
"45606",83927,"30/11/2010",0,"80.065617","273.1","20.9","","29.753333","15.486667",NA
"45607",83927,"31/12/2010",0,"101.507855","272.9","95.3","999.812903","31.687097","18.893548",NA
"45608",83927,"31/01/2011",0,"116.008144","248.2","112.3","999.922581","33","20.283871",NA
"45609",83927,"28/02/2011",0,"71.062011","191.2","68.6","","30.696429","19.353571",NA
"45610",83927,"31/03/2011",0,"79.557258","220.8","78.7","","29.774194","16.56129",NA
"45611",83927,"30/04/2011",0,"71.014959","198.8","87.8","","27.26","13.61",NA
"45612",83927,"31/05/2011",0,"42.08184","157.5","120","","22.022581","10.764516",NA
"45613",83927,"30/06/2011",0,"24.760495","140.7","63","","19.036667","7.876667",NA
"45614",83927,"31/07/2011",0,"23.076111","144.1","71","","18.576667","6.87",NA
"45615",83927,"31/08/2011",0,"31.882165","190.2","104.8","","20.209677","8.241935",NA
"45616",83927,"30/09/2011",0,"53.993854","199.3","75.4","","25","10.233333",NA
"45617",83927,"31/10/2011",0,"74.992354","184.5","217.1","","24.767742","13.309677",NA
"45618",83927,"30/11/2011",0,"101.994273","264.4","57.5","","30.263333","15.886667",NA
"45619",83927,"31/12/2011",0,"132.909354","294.6","185.8","","30.512903","17.535484",NA
"45620",83927,"31/01/2012",0,"104.867937","299.2","33.2","","32.783871","19.867742",NA
"45621",83927,"29/02/2012",0,"111.560093","225.2","101.8","","32.97931","20.910345",NA
"45622",83927,"31/03/2012",0,"52.544645","238.1","44","","30.43871","17.016129",NA
"45623",83927,"30/04/2012",0,"64.256486","187.8","135.2","","25.87","14.226667",NA
"45624",83927,"31/05/2012",0,"49.106631","192.7","39.7","","24.512903","12.545161",NA
"45625",83927,"30/06/2012",0,"29.443452","136.5","37.3","","19.356667","9.946667",NA
"45626",83927,"31/07/2012",0,"19.644064","200.3","32.4","","18.445161","6.3",NA
"45627",83927,"31/08/2012",0,"53.5758","138.9","145.9","","24.264516","12.793548",NA
"45628",83927,"30/09/2012",0,"60.296056","161.7","118.5","","24.756667","13.183333",NA
"45629",83927,"31/10/2012",0,"85.507734","165.9","338","","25.119355","16.364516",NA
"45630",83927,"30/11/2012",0,"92.962527","268.8","35.6","","31.003333","18.753333",NA
"45631",83927,"31/12/2012",0,"141.301415","237.3","334.8","999.772043","30.854839","19.893548",NA
"45632",83927,"31/01/2013",0,"135.892452","286","163.4","1003.98172","30.851613","19.125806",NA
"45633",83927,"28/02/2013",0,"115.716458","220.6","257.7","","30.578571","19.585714",NA
"45634",83927,"31/03/2013",0,"89.03856","158.3","155.4","","26.603226","16.551613",NA
"45635",83927,"30/04/2013",0,"78.742083","215.2","84.4","","26.026667","14.66",NA
"45636",83927,"31/05/2013",0,"44.924905","136","101.4","","20.880645","11.796774",NA
"45637",83927,"30/06/2013",0,"26.415713","128.8","25.8","1008.72","18.86","9.393333",NA
"45638",83927,"31/07/2013",0,"28.156851","163.6","102.4","","19.451613","8.845161",NA
"45639",83927,"31/08/2013",0,"25.808459","181.2","23.1","","19.554839","7.687097",NA
"45640",83927,"30/09/2013",0,"58.233613","176","42.5","","23.703333","11.786667",NA
"45641",83927,"31/10/2013",0,"85.273578","221.3","85.1","","27.109677","14.248387",NA
"45642",83927,"30/11/2013",0,"111.117714","244.9","225.1","","28.81","17.346667",NA
"45643",83927,"31/12/2013",0,"145.292586","319.8","89.9","","33.66129","20.76129",NA
"45644",83927,"31/01/2014",0,"163.197861","230.2","171.9","","32.835484","21.541935",NA
"45645",83927,"28/02/2014",0,"124.993294","208.8","325.9","","31.528571","21.217857",NA
"45646",83927,"31/03/2014",0,"90.835258","201.7","198.1","","27.719355","16.216129",NA
"45647",83927,"30/04/2014",0,"69.520413","186.5","84.9","1006.81","25.796667","15.293333",NA
"45648",83927,"31/05/2014",0,"42.642543","140.9","150","","21.583871","11.958065",NA
"45649",83927,"30/06/2014",0,"26.840831","125.7","83.2","","18.693333","8.706667",NA
"45650",83927,"31/07/2014",0,"33.778568","143.5","89.4","","20.480645","10.206452",NA
"45651",83927,"31/08/2014",0,"41.563754","220.3","25.2","","23.709677","10.419355",NA
"45652",83927,"30/09/2014",0,"58.743589","147.6","222.5","","23.87","13.833333",NA
"45653",83927,"31/10/2014",0,"100.180757","170.2","131.6","","28.135484","17.16129",NA
"45654",83927,"30/11/2014",0,"97.68728","227.7","50.6","1003.2","29.396667","17.9",NA
"45655",83927,"31/12/2014",0,"129.412139","199.3","472.9","","29.390323","19.06129",NA
"45656",83927,"31/01/2015",0,"146.741581","221.3","231","1003.32043","31.193548","20.290323",NA
"45657",83927,"28/02/2015",0,"123.943724","173.5","141.7","1002.92619","30.939286","21.135714",NA
"45658",83927,"31/03/2015",0,"108.751435","227.4","89.6","","30.090323","18.612903",NA
"45659",83923,"30/09/2001",0,NA,"","0",NA,"","",NA
"45660",83923,"31/10/2001",0,NA,"","0",NA,"","",NA
"45661",83923,"30/11/2001",0,NA,"","0",NA,"","",NA
"45662",83923,"31/12/2001",0,NA,"","0",NA,"","",NA
"45663",83923,"31/01/2002",0,NA,"160.1","148.5",NA,"30.267742","20.093548",NA
"45664",83923,"28/02/2002",0,NA,"170.9","128.9",NA,"29.035714","18.660714",NA
"45665",83923,"31/03/2002",0,NA,"154.6","208.3",NA,"31.564516","21.432258",NA
"45666",83923,"30/04/2002",0,NA,"114.1","81",NA,"27.123333","18.163333",NA
"45667",83923,"31/05/2002",0,NA,"","0",NA,"","",NA
"45668",83923,"30/06/2002",0,NA,"","0",NA,"","",NA
"45669",83923,"31/07/2002",0,NA,"125","73.3",NA,"21.322581","10.367742",NA
"45670",83923,"31/08/2002",0,NA,"","78.5",NA,"23.741935","12.832258",NA
"45671",83923,"30/09/2002",0,NA,"161.1","87.3",NA,"23.136667","10.61",NA
"45672",83923,"31/10/2002",0,NA,"107.5","228",NA,"26.554839","17.264516",NA
"45673",83923,"30/11/2002",0,NA,"127.3","226.2",NA,"28.806667","17.24",NA
"45674",83923,"31/12/2002",0,NA,"127.5","289",NA,"29.080645","18.909677",NA
"45675",83923,"31/01/2003",0,NA,"130.3","95.2",NA,"29.987097","19.822581",NA
"45676",83923,"28/02/2003",0,NA,"150.3","256.7",NA,"32.6","20.539286",NA
"45677",83923,"31/03/2003",0,NA,"175.9","223.2",NA,"29.8","19.032258",NA
"45678",83923,"31/05/2003",0,NA,"201.4","42.9",NA,"25.383871","11.483871",NA
"45679",83923,"30/06/2003",0,NA,"105.6","76.8",NA,"22.57","13.513333",NA
"45680",83923,"31/07/2003",0,NA,"107.6","52",NA,"21.116129","11.203226",NA
"45681",83923,"31/08/2003",0,NA,"196.1","30.4",NA,"22.26129","8.341935",NA
"45682",83923,"30/09/2003",0,NA,"139.4","112.2",NA,"23.486667","11.456667",NA
"45683",83923,"31/10/2003",0,NA,"164.2","111",NA,"26.087097","14.703226",NA
"45684",83923,"30/11/2003",0,NA,"187.8","91",NA,"28.136667","16.166667",NA
"45685",83923,"31/12/2003",0,NA,"152.2","277.8",NA,"28.087097","17.53871",NA
"45686",83923,"31/01/2004",0,NA,"178.7","148.9",NA,"29.374194","18.622581",NA
"45687",83923,"29/02/2004",0,NA,"174.4","77.7",NA,"28.741379","17.793103",NA
"45688",83923,"31/03/2004",0,NA,"153.6","162.3",NA,"27.780645","17.380645",NA
"45689",83923,"30/04/2004",0,NA,"168","162.1",NA,"27.536667","16.686667",NA
"45690",83923,"31/05/2004",0,NA,"138.7","250.7",NA,"21.670968","11.241935",NA
"45691",83923,"30/06/2004",0,NA,"135.7","50.8",NA,"23.416667","10.61",NA
"45692",83923,"31/07/2004",0,NA,"132.1","97.4",NA,"20.619355","8.290323",NA
"45693",83923,"31/08/2004",0,NA,"185.7","31.5",NA,"22.880645","8.764516",NA
"45694",83923,"30/09/2004",0,NA,"119.6","278.8",NA,"24.683333","14.11",NA
"45695",83923,"31/10/2004",0,NA,"194.9","84.7",NA,"24.93871","12.4",NA
"45696",83923,"30/11/2004",0,NA,"166.4","118.8",NA,"26.896667","14.71",NA
"45697",83923,"31/12/2004",0,NA,"155.1","166.1",NA,"27.596774","16.36129",NA
"45698",83923,"31/01/2005",0,NA,"219.5","85.8",NA,"30.416129","17.919355",NA
"45699",83923,"28/02/2005",0,NA,"162.6","128.8",NA,"28.996429","17.185714",NA
"45700",83923,"31/03/2005",0,NA,"177.3","182.5",NA,"29.203226","16.948387",NA
"45701",83923,"30/04/2005",0,NA,"125.8","66",NA,"26.553333","14.81",NA
"45702",83923,"31/05/2005",0,NA,"159.8","120.4",NA,"25.535484","10.990323",NA
"45703",83923,"30/06/2005",0,NA,"133.7","52.2",NA,"24.81","13.4",NA
"45704",83923,"31/07/2005",0,NA,"188.5","74.4",NA,"22.835484","9.351613",NA
"45705",83923,"31/08/2005",0,NA,"146.3","317.6",NA,"24.870968","12.487097",NA
"45706",83923,"30/09/2005",0,NA,"119.8","163.1",NA,"21.786667","12.146667",NA
"45707",83923,"31/10/2005",0,NA,"89.4","316.7",NA,"23.980645","15.906452",NA
"45708",83923,"30/11/2005",0,NA,"206.5","140.2",NA,"27.946667","15.91",NA
"45709",83923,"31/12/2005",0,NA,"173.1","111.5",NA,"28.541935","16.954839",NA
"45710",83923,"31/01/2006",0,NA,"214.4","293.4",NA,"31.435484","20.209677",NA
"45711",83923,"28/02/2006",0,NA,"151.4","112.4",NA,"30","19.771429",NA
"45712",83923,"31/03/2006",0,NA,"181.5","103.8",NA,"30.235484","18.267742",NA
"45713",83923,"30/04/2006",0,NA,"214.5","136.3",NA,"26.95","14.043333",NA
"45714",83923,"31/05/2006",0,NA,"149.6","101.7",NA,"21.864516","11.041935",NA
"45715",83923,"30/06/2006",0,NA,"127.5","49.2",NA,"22.59","11.68",NA
"45716",83923,"31/07/2006",0,NA,"152.4","110.2",NA,"23.448387","12.319355",NA
"45717",83923,"31/08/2006",0,NA,"168.3","130.3",NA,"23.912903","11.193548",NA
"45718",83923,"30/09/2006",0,NA,"168.3","23.8",NA,"23.83","11.33",NA
"45719",83923,"31/10/2006",0,NA,"160.7","78.7",NA,"25.983871","15.416129",NA
"45720",83923,"30/11/2006",0,NA,"127.6","327.9",NA,"25.346667","16.133333",NA
"45721",83923,"31/12/2006",0,NA,"203.7","57.4",NA,"30.409677","19.248387",NA
"45722",83923,"31/01/2007",0,NA,"175.3","158.5",NA,"29.919355","19.751613",NA
"45723",83923,"28/02/2007",0,NA,"172.6","174.1",NA,"30.067857","18.785714",NA
"45724",83923,"31/03/2007",0,NA,"173.2","232.7",NA,"31.070968","20.245161",NA
"45725",83923,"30/04/2007",0,NA,"161.3","110.4",NA,"27.98","17.073333",NA
"45726",83923,"31/05/2007",0,NA,"120.9","191.5",NA,"21.583871","11.212903",NA
"45727",83923,"30/06/2007",0,NA,"115.9","23.6",NA,"22.403333","10.74",NA
"45728",83923,"31/07/2007",0,NA,"149.7","149.8",NA,"19.670968","8.23871",NA
"45729",83923,"31/08/2007",0,NA,"129","104.3",NA,"21.064516","10.119355",NA
"45730",83923,"30/09/2007",0,NA,"174.1","124.3",NA,"25.83","14.913333",NA
"45731",83923,"31/10/2007",0,NA,"140.3","84.6",NA,"26.703226","16.958065",NA
"45732",83923,"30/11/2007",0,NA,"218.9","138.3",NA,"26.236667","15.726667",NA
"45733",83923,"31/12/2007",0,NA,"196.7","234.4",NA,"29.470968","18.848387",NA
"45734",83923,"31/01/2008",0,NA,"154.4","150",NA,"28.251613","19.593548",NA
"45735",83923,"29/02/2008",0,NA,"181.9","217.6",NA,"28.917241","19.103448",NA
"45736",83923,"31/03/2008",0,NA,"165.6","188.9",NA,"28.519355","19.122581",NA
"45737",83923,"30/04/2008",0,NA,"186.2","93.8",NA,"26.87","15.37",NA
"45738",83923,"31/05/2008",0,NA,"208.6","126.7",NA,"24.490323","11.067742",NA
"45739",83923,"30/06/2008",0,NA,"128.3","75",NA,"20.206667","9.183333",NA
"45740",83923,"31/07/2008",0,NA,"155.6","14.2",NA,"23.445161","12.251613",NA
"45741",83923,"31/08/2008",0,NA,"140.2","40.8",NA,"22.819355","12.56129",NA
"45742",83923,"30/09/2008",0,NA,"136.8","151.6",NA,"22.606667","11.27",NA
"45743",83923,"31/10/2008",0,NA,"109.6","267",NA,"24.006452","15.977419",NA
"45744",83923,"30/11/2008",0,NA,"112.8","229.4",NA,"25.39","17.456667",NA
"45745",83923,"31/12/2008",0,NA,"200.3","112.7",NA,"28.4","18.080645",NA
"45746",83923,"31/01/2009",0,NA,"161.7","426.9",NA,"27.82","18.787097",NA
"45747",83923,"28/02/2009",0,NA,"113.7","254.9",NA,"28.982143","20.475",NA
"45748",83923,"31/03/2009",0,NA,"174","265.5",NA,"29.280645","19.722581",NA
