"","UF","Estacao","Year","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia"
"2435","CE",82686,2009,78.04655425,239.575,107.766666666667,987.648613,32.6524890833333,22.0315956666667
"2436","PB",82689,2009,84.7843544545455,259.355555555556,117.583333333333,986.207282545455,32.6177711818182,20.6948224545455
"2437","RN",82690,2009,74.2745133636364,231.533333333333,87.1916666666667,993.525994916667,34.4630293333333,22.6895385833333
"2438","RN",82691,2009,68.6799779166667,213.945454545455,112.575,975.8152795,32.368416,21.4453443333333
"2439","RN",82693,2009,67.9187666666667,246.408333333333,87.8,986.309613416667,33.2004588333333,22.3048400833333
"2440","PB",82696,2009,68.77377,164.15,135.791666666667,948.135472583333,27.16328725,20.0540501666667
"2441","AC",82704,2009,118.54367325,120.316666666667,198.983333333333,987.283117833333,31.6276253333333,22.0029998333333
"2442","AM",82723,2009,103.896833583333,130.666666666667,171.333333333333,1002.8257275,32.5505428333333,22.6787315
"2443","PE",82753,2009,81.667291,213.133333333333,85.4,960.828724333333,31.45886575,21.5679748333333
"2444","MA",82765,2009,104.099087416667,204.818181818182,172.858333333333,990.163867666667,33.1573709166667,22.7423311666667
"2445","MA",82768,2009,94.7284930833333,211.736363636364,123.225,981.5987355,32.8714228333333,21.2095123333333
"2446","CE",82777,2009,58.41476425,211.918181818182,65.6333333333333,948.330560333333,30.7767741666667,19.1648668333333
"2447","PI",82780,2009,56.28332175,235.733333333333,69.8166666666667,988.452968,34.0670288333333,22.5600883333333
"2448","CE",82784,2009,70.356845,224.991666666667,102.416666666667,966.282802166667,32.2116096666667,20.7405440833333
"2449","PE",82789,2009,68.7529275833333,212.708333333333,131.25,894.239992833333,26.252345,17.1429020833333
"2450","PB",82791,2009,56.434816625,265.3,124.066666666667,984.359804555556,34.5543294444444,20.0007852222222
"2451","PB",82792,2009,68.2031964166667,227.336363636364,89.4583333333333,945.273280416667,30.45730725,19.3297313333333
"2452","PB",82795,2009,69.0576655,211.575,88.975,952.456017916667,28.7198206666667,20.6847176666667
"2453","PE",82797,2009,44.99258575,220.175,44.95,966.713197833333,30.1947370833333,20.6579940833333
"2454","PB",82798,2009,106.101572416667,208.725,212.041666666667,1015.42,30.29439125,23.1001984166667
"2455","AC",82807,2009,115.649556333333,136.6,206.075,NA,31.60050825,22.443668
"2456","PA",82861,2009,99.9175844166667,169.633333333333,170.5,991.60434625,33.1318776666667,22.9497911666667
"2457","TO",82863,2009,104.098496916667,197.925,141.583333333333,989.758106916667,33.4045391666667,22.28729225
"2458","PI",82870,2009,77.8194885555556,214.327272727273,114.108333333333,NA,33.3866794166667,21.3039650833333
"2459","PI",82879,2009,65.3120235454546,234.666666666667,52.65,984.817430083333,33.632557,22.6020013333333
"2460","PI",82882,2009,66.1706056363636,234.527272727273,66.7272727272727,969.138616909091,32.9331601818182,22.7212135454545
"2461","PE",82886,2009,60.8509551818182,235.527272727273,70.0916666666667,974.410165818182,32.7910403636364,22.5884876363636
"2462","PE",82890,2009,59.4319314444444,214.475,72.4888888888889,938.864013222222,28.8291847777778,18.4181216666667
"2463","PE",82893,2009,60.7400973333333,179.981818181818,74.6,922.326822,26.1936368181818,18.1108878333333
"2464","PE",82900,2009,101.010958454545,210.433333333333,214.458333333333,1010.951075,29.8714448333333,22.7019374166667
"2465","AC",82915,2009,112.7746635,170.375,187.758333333333,993.6454005,30.950596,21.45333075
"2466","MA",82970,2009,97.7685880833333,193.41,154,978.960252833333,33.0937632222222,21.111846
"2467","PI",82975,2009,100.577576636364,223.436363636364,83.7916666666667,973.258170181818,33.7069903636364,18.4838744545455
"2468","PI",82976,2009,83.7229356666667,232.558333333333,86.775,954.485924083333,30.8550129166667,18.818894
"2469","BA",82979,2009,74.28442825,256.383333333333,82,966.96417,31.30456725,22.8261283333333
"2470","PE",82983,2009,62.3078633333333,244.491666666667,62.3083333333333,970.344586166667,32.1674404166667,22.71687225
"2471","BA",82986,2009,53.7519709166667,214.909090909091,54.4083333333333,983.662163083333,32.270335,22.3107656666667
"2472","AL",82989,2009,81.72748,209.890909090909,116.463636363636,946.302382181818,28.3486356363636,19.3082523636364
"2473","AL",82990,2009,62.724377,220.56,57.0363636363636,1011.85833333333,33.1715169,22.6675814
"2474","AL",82992,2009,67.68074725,222.608333333333,85.7,982.213059916667,31.036143,21.1817338333333
"2475","AL",82994,2009,93.029354,NA,222.858333333333,1003.44168333333,30.8201075833333,21.7349874166667
"2476","AL",82996,2009,105.424696,246.5,183.3,1011.77,29.0853110833333,23.4260675833333
"2477","MG",83032,2009,NA,NA,159.75,NA,28.4314873333333,NA
"2478","TO",83033,2009,113.031585833333,193.583333333333,160.108333333333,978.944981833333,33.3279723333333,22.30336475
"2479","MG",83037,2009,NA,181.2,155.325,NA,30.53742125,19.73440875
"2480","RJ",83049,2009,90.8881075,175.53,136.975,NA,27.9562570833333,16.3801865
"2481","TO",83064,2009,114.614794,188.875,155.966666666667,983.629153833333,34.5888273333333,23.0044115
"2482","SP",83075,2009,115.302730833333,119.591666666667,167.891666666667,934.662135,26.2373189166667,16.8351875833333
"2483","BA",83076,2009,83.4248153333333,237.275,77.7333333333333,963.3583955,33.0830332727273,19.8411756666667
"2484","BA",83088,2009,73.3984478181818,204.222222222222,72.8363636363636,954.199352727273,29.574077,20.0393713636364
"2485","BA",83090,2009,47.49345,194.408333333333,47.825,960.9702695,31.1042620833333,18.3547778333333
"2486","SE",83096,2009,80.9689794166667,235.291666666667,109.058333333333,1012.55319,30.0323130833333,23.9598009166667
"2487","SE",83097,2009,64.4473465833333,204.058333333333,101.741666666667,1009.8,31.848307,22.1830063333333
"2488","BA",83179,2009,67.4176015,253.5,68.0166666666667,965.7643775,33.2171786666667,20.7208485833333
"2489","BA",83182,2009,65.0501190909091,237.990909090909,58.05,931.328869083333,30.8773341666667,15.478348
"2490","BA",83184,2009,57.2782371666667,202.983333333333,58.875,903.667508916667,26.6640835833333,17.5603014166667
"2491","BA",83186,2009,51.4278534166667,207.6,51.8416666666667,958.709856,30.1605350833333,20.6396590833333
"2492","BA",83190,2009,54.2789573333333,186.925,54.025,972.8420365,31.7255670833333,21.3238613636364
"2493","BA",83192,2009,41.0333333333333,208.333333333333,41.0833333333333,996.6597887,32.84913275,21.6148240833333
"2494","SE",83195,2009,60.3446614166667,188.341666666667,90.8,989.923848166667,30.2693374166667,21.7668598333333
"2495","MT",83214,2009,113.301553333333,180.466666666667,173.183333333333,977.797970583333,32.37832825,20.19105225
"2496","BA",83221,2009,NA,101.491666666667,48.2916666666667,988.112753333333,31.0109491666667,20.6341980833333
"2497","BA",83222,2009,NA,163.016666666667,73.8666666666667,989.559637916667,NA,NA
"2498","TO",83228,2009,92.03348975,211.633333333333,107.416666666667,982.96934375,33.08567075,21.4224020833333
"2499","BA",83229,2009,89.0907711666667,196.033333333333,159.508333333333,1009.68871,29.574042,22.27245775
"2500","TO",83235,2009,102.417852333333,NA,145.866666666667,944.143365333333,31.8241835,NA
"2501","BA",83236,2009,75.850434,234.755555555556,67.81,962.346953666667,32.2244607777778,19.299593
"2502","BA",83242,2009,86.6879621666667,187.825,101.366666666667,964.614912666667,30.1774445833333,20.6232133333333
"2503","BA",83244,2009,54.5497048333333,196.841666666667,55.925,984.887436416667,32.0774808333333,17.5821615
"2504","BA",83249,2009,61.6698096666667,NA,80.8583333333333,997.651990125,31.0604236666667,19.7716056666667
"2505","MT",83264,2009,103.713301,178.109090909091,133.091666666667,968.138583181818,34.1792425454545,20.9973320909091
"2506","MT",83267,2009,114.801151166667,144.983333333333,125.391666666667,973.233934166667,32.7819495,18.9499092727273
"2507","MT",83270,2009,107.082392416667,226.214285714286,189.083333333333,965.795687916667,33.4462103333333,20.1821945833333
"2508","BA",83286,2009,72.6884261818182,240,82.775,951.911882818182,31.0499001818182,17.9724353636364
"2509","BA",83288,2009,87.5154802,240.333333333333,73.2166666666667,962.025082333333,32.7610036666667,20.9295685833333
"2510","BA",83292,2009,49.37955175,211.725,49.5333333333333,954.559470583333,30.6395948333333,19.6062326666667
"2511","BA",83295,2009,58.2070314166667,172.291666666667,58.2083333333333,931.153695583333,27.5713349166667,17.4565755
"2512","MT",83309,2009,99.91076575,NA,171.7,980.06665225,33.1984043333333,20.4355076666667
"2513","MT",83319,2009,101.894522833333,202.775,134.5,977.566829416667,33.3859670833333,19.91435425
"2514","GO",83332,2009,86.6087421666667,206.666666666667,139.941666666667,921.10339,29.8217325,19.9340399166667
"2515","MG",83334,2009,103.896543636364,194.154545454545,103.233333333333,NA,30.3540259090909,18.591018
"2516","MG",83338,2009,68.2727734166667,245.675,66.7333333333333,950.265794666667,31.30006525,20.1827945
"2517","BA",83339,2009,68.3339259166667,216.141666666667,70.0666666666667,915.665989416667,27.9026884166667,18.1961118333333
"2518","BA",83344,2009,66.4938420833333,185.083333333333,73.2666666666667,917.595313833333,26.4712461666667,16.4480729090909
"2519","MT",83358,2009,109.398339916667,177.666666666667,173.891666666667,969.738107,32.7503858333333,19.245494
"2520","MT",83361,2009,101.26380525,191.05,106.022222222222,994.60463225,33.138346875,21.051169375
"2521","MT",83364,2009,109.431768416667,211.909090909091,140.575,995.065784916667,32.6903468333333,21.1691053333333
"2522","GO",83368,2009,90.5985348333333,197.958333333333,139.633333333333,974.553838916667,33.1461584166667,20.6838858333333
"2523","DF",83373,2009,NA,183.533333333333,116.383333333333,892.992883583333,27.4595,14.9559591666667
"2524","GO",83374,2009,96.7568038333333,209.108333333333,194.875,955.031724,33.5425435,20.4606791666667
"2525","GO",83376,2009,84.4611256666667,192.183333333333,173.766666666667,927.810318916667,30.75607475,18.0183793333333
"2526","DF",83377,2009,76.10218025,182.541666666667,149.408333333333,886.88290025,26.8189445833333,17.2491219166667
"2527","GO",83379,2009,74.1454341818182,206.766666666667,136.125,910.362448833333,28.1987856666667,18.1746365833333
"2528","MG",83384,2009,91.4089968333333,NA,99.575,955.11692675,32.2043164166667,19.57075275
"2529","MG",83386,2009,84.5874478181818,227.181818181818,96.3916666666667,958.878924636364,31.8215678181818,19.4300025454545
"2530","MG",83388,2009,70.944617,241.236363636364,61.525,944.409982909091,31.8081036363636,20.1057576
"2531","MG",83389,2009,84.6831904166667,236.590909090909,91.7916666666667,961.66189725,32.432027,19.2911058333333
"2532","MG",83393,2009,76.270417,196.9,86.2666666666667,942.151338166667,29.0519279166667,18.39416975
"2533","MG",83395,2009,72.9921270833333,235.8,77.7583333333333,NA,32.0468805833333,19.6257553333333
"2534","BA",83398,2009,98.5596340833333,198.241666666667,146.2,1013.205,29.126632625,21.33288275
"2535","MT",83405,2009,98.1112844166667,146,104.616666666667,995.88298225,32.6525887272727,19.11279
"2536","BA",83408,2009,87.7104694444444,258.62,88.1666666666667,961.831306090909,32.2127767272727,19.9769164545455
"2537","MT",83410,2009,99.01160675,NA,120.208333333333,NA,32.8464816666667,20.0807443333333
"2538","GO",83423,2009,90.047293,NA,147.325,930.27833325,31.3243408333333,19.1561726666667
"2539","MG",83428,2009,93.5482703333333,211.2,119.791666666667,NA,31.4771210833333,18.9186035
"2540","MG",83437,2009,69.740841,221.308333333333,94.4916666666667,941.607693916667,30.13082175,18.38087625
"2541","MG",83441,2009,67.416906,187.95,59.8166666666667,961.115892666667,30.7760113333333,18.8015186666667
"2542","MG",83442,2009,58.5506541666667,NA,56.725,977.698427083333,32.6198360833333,20.1757054166667
"2543","BA",83446,2009,97.474321,195.9,106.875,991.799011833333,29.8227184166667,20.7092825
"2544","MG",83452,2009,NA,222.18,100.208333333333,NA,29.7499444166667,16.792902
"2545","GO",83464,2009,99.9310855833333,187.908333333333,144.391666666667,938.419353666667,30.88496925,17.5528141666667
"2546","GO",83470,2009,81.1198133333333,167.041666666667,145.316666666667,926.293440583333,29.7594919166667,18.1652426666667
"2547","MG",83479,2009,83.5795153333333,223.48,134.058333333333,933.934764583333,29.7227311666667,18.5669226666667
"2548","MG",83481,2009,82.6120310833333,NA,134.05,929.978325583333,29.86129175,19.4341998333333
"2549","MG",83483,2009,85.0648141666667,227.344444444444,105.108333333333,956.630230583333,31.4362999166667,19.2908734166667
"2550","MG",83485,2009,97.565042,NA,96.2166666666667,NA,29.1491628333333,16.3034095833333
"2551","MG",83488,2009,60.5809264166667,NA,103.566666666667,912.761918,27.1412083333333,16.0205185833333
"2552","BA",83498,2009,98.6684630833333,128.45,102.841666666667,NA,29.0629245833333,21.5152245833333
"2553","MS",83513,2009,NA,209.566666666667,90.6333333333333,NA,33.0038766666667,19.288423
"2554","MG",83514,2009,94.0990846666667,218.9,146.833333333333,945.18434375,30.250891,19.0478629166667
"2555","MG",83521,2009,93.4983461,191.366666666667,150.733333333333,952.044516416667,31.9498765,18.7621646666667
"2556","GO",83522,2009,85.8010075833333,158.733333333333,134.133333333333,926.92024725,29.4697625833333,17.971152
"2557","GO",83523,2009,138.31276375,205.083333333333,127.816666666667,NA,31.0989995833333,19.0366909166667
"2558","GO",83526,2009,88.3692148333333,149.7,131.15,918.875635083333,29.0993906666667,18.53723175
"2559","MG",83531,2009,78.78054675,197.666666666667,139.758333333333,909.533144916667,28.3665425,16.62072575
"2560","MG",83533,2009,NA,192.466666666667,131.008333333333,NA,30.0018480833333,15.30940975
"2561","MG",83536,2009,82.3264265,NA,108.05,NA,30.9812411666667,17.7385700833333
"2562","MG",83538,2009,66.0779448333333,167.6,125.566666666667,872.74310025,24.7822619166667,15.54790375
"2563","ES",83550,2009,94.6731001666667,181.445454545455,99.9583333333333,1011.815,30.98426075,21.2472791666667
"2564","MS",83552,2009,82.5841745,224.741666666667,89.0416666666667,995.630020909091,33.67631275,21.4008351666667
"2565","MS",83565,2009,94.40315975,214.1,138.991666666667,965.107262916667,30.4116716666667,19.4219930833333
"2566","MG",83570,2009,71.8147359166667,NA,87.8416666666667,936.072131916667,30.5237160833333,17.3204889166667
"2567","MG",83574,2009,85.5864513333333,164.95,145.242857142857,952.038744666667,32.0895027142857,20.5267612857143
"2568","MG",83577,2009,88.7315793333333,209.936363636364,135.625,929.916317333333,29.9994314166667,17.91296
"2569","MG",83579,2009,82.3640276666667,202.763636363636,147.291666666667,902.540434916667,28.1329956,17.2754120833333
"2570","MG",83581,2009,NA,NA,185.8,NA,30.1265071111111,NA
"2571","MG",83582,2009,86.3243021666667,182.05,141.425,937.594334,29.0533879166667,15.69729875
"2572","MG",83586,2009,77.1865279166667,219.208333333333,136.258333333333,929.725217083333,29.2560828333333,17.0742295
"2573","MG",83587,2009,74.4723465,194.791666666667,179.291666666667,912.522866416667,27.6538709166667,18.4806458333333
"2574","MG",83589,2009,77.5220188181818,157.827272727273,136.691666666667,939.836185833333,28.7534388333333,16.6954000833333
"2575","MG",83592,2009,82.1420205833333,199.1,114.891666666667,946.364612583333,28.412121,17.2767966666667
"2576","MG",83595,2009,84.9433464166667,210.945454545455,80.175,NA,32.574198,20.9439445833333
"2577","SP",83623,2009,NA,214.425,131.083333333333,954.4130495,NA,19.2048183333333
"2578","SP",83630,2009,86.394669,156.258333333333,169.675,903.740142916667,26.5859018333333,17.4826316666667
"2579","MG",83631,2009,NA,209.19,168.972727272727,NA,28.2086030909091,15.7402168181818
"2580","MG",83632,2009,NA,NA,151.25,NA,28.81492,16.4090014166667
"2581","MG",83635,2009,97.58237025,194.08,135.766666666667,926.12731225,29.249863,16.3609338333333
"2582","MG",83639,2009,81.28370075,192.658333333333,149.425,921.6302635,26.8386374166667,16.1035636666667
"2583","MG",83642,2009,77.3962989166667,165.516666666667,130.616666666667,937.155045166667,27.0867154166667,16.7479929166667
"2584","ES",83648,2009,108.955210363636,189.481818181818,130.891666666667,1013.275,29.2969570909091,22.2137181818182
"2585","SP",83669,2009,91.8602561666667,188.366666666667,161.983333333333,943.918302083333,29.5192025833333,16.85828975
"2586","SP",83676,2009,95.1292291666667,175.672727272727,134.8,950.35054975,29.0805830833333,18.6042395
"2587","MG",83681,2009,NA,147.836363636364,173.966666666667,NA,25.3099865833333,13.5595991666667
"2588","MG",83683,2009,79.0542276666667,152.1,146.5,916.97685075,27.3639606666667,15.0440929166667
"2589","MG",83687,2009,75.3037530833333,197.054545454545,135.3,912.901383916667,27.9105851666667,16.1543939166667
"2590","MG",83689,2009,68.6534888333333,128.57,134.141666666667,891.048898916667,25.8212244166667,14.6579774166667
"2591","MG",83692,2009,72.0046858333333,137.441666666667,162.908333333333,910.90853525,25.7220538333333,16.0094801666667
"2592","RJ",83695,2009,97.2903740833333,188.608333333333,123.425,999.9508205,30.3845558333333,20.1740738333333
"2593","RJ",83698,2009,88.8281256666667,NA,84.0166666666667,1011.675,30.2562404166667,21.2731029166667
"2594","MS",83702,2009,85.7299278333333,NA,152.066666666667,937.381554,28.05872525,16.4730784545455
"2595","MS",83704,2009,108.472210833333,199.6,143.925,969.06017825,NA,NA
"2596","SP",83714,2009,63.5724465454545,NA,167.683333333333,NA,20.97259525,10.567591
"2597","SP",83716,2009,116.637471166667,208.275,171.4,963.084305666667,29.1726115833333,19.2644013333333
"2598","RJ",83718,2009,80.8243679166667,158.141666666667,131.641666666667,958.263695833333,27.5229104166667,17.355713
"2599","SP",83726,2009,83.9842604166667,168.309090909091,174.425,919.246989833333,26.9394385833333,16.48408975
"2600","MG",83736,2009,72.3203318181818,188.954545454545,143.525,911.304899,26.7126350909091,13.6910767272727
"2601","RJ",83738,2009,90.5982936666667,135.541666666667,175.85,964.74031225,28.348,18.2724946
"2602","RJ",83743,2009,107.730072583333,NA,115.575,1016.43,30.8475438333333,22.2093574166667
"2603","PR",83766,2009,89.4364264166667,184.733333333333,192.641666666667,949.65397225,28.241627,16.8773386666667
"2604","PR",83767,2009,103.652832083333,206.125,180.933333333333,951.389507583333,28.1250659166667,17.918816
"2605","SP",83773,2009,78.7841822222222,NA,185.11,921.228578222222,25.9309371111111,15.63548225
"2606","SP",83781,2009,84.1417846666667,135.0125,168.108333333333,925.858658416667,26.0696515,16.8413213333333
"2607","PR",83783,2009,82.3609754166667,187.681818181818,166.108333333333,945.64015275,26.1051019,15.5196505833333
"2608","SP",83784,2009,102.38471925,143.266666666667,136.6,949.31589875,28.1643670833333,15.3810714166667
"2609","PR",83811,2009,72.8426970833333,153.958333333333,173.966666666667,924.05386225,25.7365591666667,14.530503
"2610","PR",83813,2009,72.3725760833333,125.216666666667,168.85,904.398439083333,24.374086,13.7651420833333
"2611","PR",83836,2009,108.8678015,140.608333333333,151.991666666667,916.17279925,23.99927225,13.4850173333333
"2612","PR",83842,2009,73.9723129166667,142.483333333333,156.166666666667,912.337785,23.7638081666667,14.133789
"2613","PR",83844,2009,94.0936468333333,NA,196.6,NA,26.2259024166667,18.9187691666667
"2614","SP",83851,2009,NA,136.85,148.433333333333,NA,27.3059275,17.1226708333333
"2615","SC",83872,2009,83.5643776666667,111.125,153.633333333333,1007.69543,26.6902086666667,17.39246725
"2616","RS",83881,2009,79.0650395,168.7,172.85,983.909778,27.6615961666667,15.4700870833333
"2617","SC",83883,2009,106.9389085,177.390909090909,175.890909090909,938.818708,24.5140526363636,15.1099471818182
"2618","SC",83887,2009,109.863394166667,184.85,180.675,910.261420833333,23.06366425,12.6265335
"2619","SC",83891,2009,65.1645948333333,150.825,158.1,910.16474575,22.6119430833333,11.936954
"2620","SC",83897,2009,88.6748051666667,169.541666666667,150.358333333333,NA,25.3297758333333,17.4816871666667
"2621","RS",83907,2009,73.9186965,193.533333333333,180.941666666667,984.907053833333,26.9376729166667,15.3170731666667
"2622","RS",83912,2009,70.7197645833333,200.016666666667,174.766666666667,959.45674175,25.2085248333333,13.9794738333333
"2623","RS",83914,2009,68.8724501666667,192.983333333333,183.083333333333,936.911336916667,24.0422005,13.43011325
"2624","RS",83916,2009,99.5510464166667,163.133333333333,144.641666666667,920.318662666667,23.0254121666667,12.9478738333333
"2625","RS",83919,2009,61.6464061666667,160.133333333333,170.466666666667,898.376156666667,21.39940725,10.6147426666667
"2626","SC",83920,2009,59.3896748333333,167.35,169.05,861.303251666667,19.1894995,10.1020135
"2627","SC",83923,2009,NA,141.85,183.208333333333,NA,25.6863793333333,15.64668025
"2628","RS",83927,2009,71.6339488333333,201.266666666667,140.65,1005.6228405,25.8123790833333,13.22673075
"2629","RS",83936,2009,76.8465383333333,183.454545454545,179.55,1000.047294,25.2914605833333,14.31070675
"2630","RS",83941,2009,NA,185.058333333333,187.591666666667,NA,22.50497675,13.1134883333333
"2631","RS",83942,2009,66.4717414166667,174.433333333333,175.066666666667,927.841510416667,22.2224856666667,12.8584216666667
"2632","RS",83948,2009,77.2281886666667,159.316666666667,137.108333333333,1015.349355,22.9701114166667,15.9844010833333
"2633","RS",83953,2009,96.89108675,207.433333333333,152.425,976.510367666667,24.0937044166667,12.5430125
"2634","RS",83964,2009,66.42878425,155.725,169.85,965.62665925,23.3269245,13.4907258333333
"2635","RS",83967,2009,76.1885924166667,172.45,143.3,NA,25.2915764166667,15.6303975833333
"2636","RS",83980,2009,66.0958706666667,197.541666666667,156.75,986.057319666667,23.2328450833333,12.7368543333333
"2637","RS",83985,2009,70.3583651666667,201.058333333333,142.358333333333,NA,23.2573235,13.8446659166667
"2638","RS",83995,2009,70.9808878333333,191.833333333333,119.558333333333,1018.57,22.15269325,14.7108263333333
"2639","RS",83997,2009,63.6950899166667,193.208333333333,96.0916666666667,1011.88528666667,21.94526425,13.1883103333333
"2640","RR",82024,2010,77.9339836666667,179.0425,168.65,NA,33.7219944545455,24.278129
"2641","RR",82042,2010,120.63612425,170.325,200.633333333333,NA,32.5542971666667,23.7700345833333
"2642","AM",82067,2010,138.523884363636,126.118181818182,240.845454545455,997.557235875,32.8511136363636,21.9895363636364
"2643","AP",82098,2010,138.494819083333,217.154545454545,201.3,1008.34881,32.8459843333333,24.5470315833333
"2644","AM",82106,2010,138.03192875,151.916666666667,248.516666666667,NA,34.0002438333333,22.1936181666667
"2645","AM",82113,2010,133.0700985,150.358333333333,173.383333333333,NA,32.7667019166667,23.6844840833333
"2646","PA",82141,2010,137.99759825,216.275,203.008333333333,1009.140435,32.45039125,24.8666039166667
"2647","PA",82145,2010,114.9565975,207.783333333333,165.625,1007.3098925,32.77506,21.091275
"2648","PA",82178,2010,137.23924475,206.890909090909,187.658333333333,NA,32.4571741666667,24.281924
"2649","PA",82181,2010,115.4230565,230.616666666667,135.533333333333,998.268658,31.9095795,24.1851965
"2650","PA",82184,2010,122.056162181818,207.609090909091,191.872727272727,1009.64127,32.4581978181818,24.6186161818182
"2651","PA",82188,2010,124.119255416667,183.766666666667,170.333333333333,1012.151075,33.6421671666667,23.7716584
"2652","PA",82191,2010,148.56598925,210.183333333333,255.441666666667,1008.7375,32.74073925,23.8835291666667
"2653","MA",82198,2010,114.435983916667,208.65,167.433333333333,1005.36014333333,32.4751611666667,23.4678143333333
"2654","AM",82212,2010,134.922145416667,141.608333333333,194.6,1004.014355,32.6563178333333,22.94597675
"2655","AM",82240,2010,135.3884535,201.7,171.458333333333,NA,32.7064540833333,25.2726485
"2656","PA",82246,2010,121.294207666667,170.066666666667,168.6,991.865256583333,31.36075075,22.45996475
"2657","PA",82263,2010,128.751970916667,227.358333333333,195.141666666667,1009.73871,33.8535355,24.1435028333333
"2658","MA",82280,2010,96.65180325,218.316666666667,146.3,1004.92043,32.1742755,24.7768746666667
"2659","PI",82287,2010,53.200888,238.641666666667,53.1583333333333,NA,33.7022933333333,NA
"2660","CE",82294,2010,88.2278505,231.242857142857,59.62,1010.4675,32.975595625,23.975785875
"2661","PI",82296,2010,81.2579914,235.371428571429,99.5333333333333,NA,35.4835448181818,21.9545108181818
"2662","PI",82298,2010,96.8720727272727,265.491666666667,117.533333333333,NA,34.739422,21.96028675
"2663","AM",82317,2010,137.029031,158.058333333333,186.891666666667,NA,33.4601524166667,23.8820418333333
"2664","AM",82326,2010,135.388636363636,178.416666666667,268.616666666667,NA,32.1051806363636,23.284228
"2665","AM",82331,2010,130.7495065,174.9,180.991666666667,1003.23871,33.00243225,24.461204
"2666","AM",82336,2010,113.19554625,183.566666666667,161.883333333333,NA,33.1251484166667,24.4086438333333
"2667","PA",82353,2010,105.734020166667,212.25,163.308333333333,998.751665,33.9894680833333,23.2361424166667
"2668","PA",82361,2010,118.16923175,188.5,185.183333333333,1007.051075,34.3722653333333,24.4375019166667
"2669","MA",82376,2010,113.0969015,226.008333333333,121.975,1003.54,33.47565925,23.9157425
"2670","MA",82382,2010,102.267524333333,245.183333333333,104.216666666667,998.2695817,34.2710675833333,23.4953155
"2671","CE",82392,2010,53.7428098333333,250.825,53.7416666666667,999.184282,35.7634280833333,22.5718946666667
"2672","CE",82397,2010,81.09214925,255.016666666667,92.4416666666667,1007.77,32.10385175,24.0716961666667
"2673","AM",82410,2010,135.6685725,141.275,234.833333333333,NA,32.824804,22.6274205
"2674","AM",82425,2010,113.1431285,NA,182.658333333333,NA,32.798716,24.5085586666667
"2675","PA",82445,2010,134.499834666667,184.408333333333,180.766666666667,1005.94,33.3319988333333,24.53467425
"2676","MA",82460,2010,91.83849675,228.975,122.716666666667,1005.51087,35.9041660833333,24.2143043333333
"2677","PI",82474,2010,70.2680415833333,247.063636363636,123.6,NA,34.5862570833333,20.2909055833333
"2678","MA",82476,2010,97.5333010833333,228.1,103.458333333333,997.781611222222,35.1256215,23.1781880833333
"2679","PI",82480,2010,82.4857801666667,253.15,113.791666666667,992.386074,35.0342101666667,22.9370340833333
"2680","CE",82487,2010,62.344915,159.033333333333,89.5916666666667,916.645875333333,26.73777525,18.80745
"2681","CE",82493,2010,32.2012615,256.325,32.2,1008.79,34.7719360833333,23.70232425
"2682","AM",82533,2010,126.827839583333,141.858333333333,207.5,NA,33.4060176666667,22.7757916666667
"2683","PA",82562,2010,103.279310916667,204.941666666667,138.575,999.172393,33.783601,23.62309775
"2684","MA",82564,2010,103.746225666667,213,115.95,996.64413025,34.5999635,21.24851825
"2685","MA",82571,2010,77.57633125,222.65,77.6333333333333,992.871710666667,33.7925586666667,22.87714975
"2686","PI",82578,2010,86.45388475,250.466666666667,86.3583333333333,999.953763,34.7413146363636,22.4076553636364
"2687","CE",82583,2010,36.7168946666667,234.491666666667,36.7166666666667,976.604217166667,34.6308210833333,23.3139470833333
"2688","CE",82586,2010,56.48962075,249.875,56.8166666666667,985.495252,33.861819,23.1696503333333
"2689","CE",82588,2010,55.8634838181818,266.363636363636,55.0818181818182,1006.325,34.9054092727273,22.8739539090909
"2690","RN",82590,2010,58.2680393636364,266.336363636364,57.4818181818182,997.916426222222,34.7439561818182,23.6069888181818
"2691","RN",82594,2010,22.0504705833333,NA,22.05,NA,32.8306130833333,25.3
"2692","RN",82596,2010,54.8995981,256.922222222222,48.3272727272727,1006.62959,31.5397467,22.3924599
"2693","RN",82598,2010,92.4743378333333,260.041666666667,98.6166666666667,1006.425,30.59490275,24.35649125
"2694","AM",82610,2010,125.472400166667,119.466666666667,226.916666666667,NA,33.6570705833333,21.4471851666667
"2695","TO",82659,2010,97.7823544166667,190.366666666667,127.8,984.397313,33.3241519166667,20.5869100833333
"2696","PA",82668,2010,NA,171.65,103.025,987.721725833333,32.8343265833333,19.483549
"2697","MA",82676,2010,77.7203806666667,231.366666666667,94.3583333333333,989.856816833333,33.9894348333333,21.8822375
"2698","PI",82678,2010,72.9089943333333,242.191666666667,71.45,997.19944725,35.0971928333333,24.078362
"2699","CE",82683,2010,48.326206,226.381818181818,47.9181818181818,967.376913727273,33.6379746363636,22.7927928181818
"2700","CE",82686,2010,71.1757301666667,257.55,71.175,987.38021675,33.8821665833333,22.8343068333333
"2701","PB",82689,2010,93.3224926666667,234.3,59.12,984.797881333333,32.9690476666667,20.863748
"2702","RN",82690,2010,58.3886933333333,243.058333333333,58.3916666666667,992.6423015,34.8651494166667,22.9685590833333
